iter	Logloss
925	0.006262888594
926	0.006262890445
927	0.006262872798
928	0.006262880582
929	0.006262868133
930	0.006262865863
931	0.006262851563
932	0.006262850827
933	0.006262850396
934	0.006262842777
935	0.006262837414
936	0.006262835639
937	0.006262824813
938	0.006262833826
939	0.006262817371
940	0.00626281751
941	0.00626281268
942	0.006262811945
943	0.006262800509
944	0.006262797619
945	0.006262792662
946	0.006262787312
947	0.006262780897
948	0.006262780897
949	0.006262769651
950	0.006262771794
951	0.006262766507
952	0.006262756264
953	0.006262752498
954	0.006262747871
955	0.00626274867
956	0.00626273797
957	0.006262730921
958	0.006262726065
959	0.006262720309
960	0.006262723732
961	0.006262716176
962	0.006262716354
963	0.006262718458
964	0.006262713438
965	0.006262698973
966	0.006262693699
967	0.006262696044
968	0.006262695879
969	0.006262686789
970	0.006262686789
971	0.006262686789
972	0.006262686789
973	0.006262686789
974	0.006262686789
975	0.006262686789
976	0.006262686789
977	0.006262686789
978	0.006262686789
979	0.006262671183
980	0.006262671183
981	0.006262671183
982	0.006262671183
983	0.006262671183
984	0.006262671183
985	0.006262671183
986	0.006262671183
987	0.006262671183
988	0.006262671183
989	0.006262671183
990	0.006262671183
991	0.006262671183
992	0.006262671183
993	0.006262671183
994	0.006262671183
995	0.006262671183
996	0.006262671183
997	0.006262671183
998	0.006262671183
999	0.006262671183
